순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
145,밤치기,2018.11.1,"16,962,450",0.0%,"16,962,450","2,121","2,121",27,438,한국,한국,(주)레진엔터테인먼트,무브먼트,15세이상관람가,멜로/로맨스,정가영,"정가영,박종환,형슬우,김은선"
44,동네사람들,2018.11.7,"3,818,515,112",0.4%,"3,818,515,112","461,693","461,693",731,"23,598",한국,한국,(주)데이드림,(주)리틀빅픽쳐스,15세이상관람가,"액션,스릴러",임진순,"마동석,김새론,이상엽,진선규,장광,신세휘,오희준,배진아,이광기,이상훈,이태규,김지은,안성일,양기원,강민준,김다영,김대현,김동환,최정현,최혜진,김새벽,김송이,김수영,손영순"
86,군산: 거위를 노래하다,2018.11.8,"126,520,500",0.0%,"126,520,500","15,333","15,333",92,"2,195",한국,한국,"(주)률필름,(주)백그림",(주)트리플픽쳐스,15세이상관람가,드라마,장률,"박해일,문소리,정진영,박소담,구성호,김다영,김동영,김보선,김봉수,김세희,김재경,김정현,김정희,김진아,김진아,김하영,김희정,박상호,박수연,신승훈,이미선,이미숙,이용수,이은혜,이지윤,이지윤,이한나,정보람,정재필,조양,조현정,최선,하수정,황동규,권태원"
62,여곡성,2018.11.8,"594,373,400",0.1%,"594,373,400","67,368","67,368",212,"4,463",한국,한국,(주)발자국 공장,(주)스마일이엔티,15세이상관람가,"공포(호러),미스터리",유영선,"홍예리,서영희,손나은,이태리,박민지,최홍일,손성윤,이재아,김호창,이해나,이재구,이설희,이승현,이승훈,서영희,김지혜,박민정,정다은,김동규,최문석,김준배"
61,출국,2018.11.14,"640,943,850",0.1%,"640,943,850","81,880","81,880",274,"4,628",한국,한국,주식회사 디에스이이디,,15세이상관람가,드라마,노규엽,"이범수,연우진,박혁권,박주미,이현정,이종혁,이동훈,송원종,이형섭,정석원,조현수,차민정,김보민,김선웅,김수진,김사권,오안진,정승길"
180,인어전설,2018.11.15,"8,698,250",0.0%,"8,698,250","1,113","1,113",14,183,한국,한국,주식회사 자파리필름,(주)미로스페이스,12세이상관람가,"코미디,드라마",오멸,"전혜빈,문희경,이경준,강래연,윤효진,이경준,이경진,이경호,이동규,이동현,이수연,이순옥,이승민,이승은,이승재,이은미,김정원,이은하,이정빈,김지민,성민정,성민철,이주영,이주영,이준혁,이지영,이혜원,김태준,김한결,김현동,김현민,김현수,김현정,김현지,오승범,김희진,김희진,김희철,오해성,유경,문창현,박상균,박서연,박선영,박영희,박유나,장지원,전용우,전유민,정서원,정성우,정수현,정연주,정영희,박주애,박주영,정재영,박지원,김혜영,강지수,고상근,조은,고수빈,김경미,김나연,김나경,김건휘,김경숙,강민석,강민우,김도연,김동우,김동환,김민정,김민주,김민철,최희열,하성민,하성민,한영,허양자,김선미,김수진,김수현,김은옥,김영호,김예림,김수지,김수정,김성우,김성민"
160,마담 B,2018.11.15,"9,808,200",0.0%,"9,907,200","1,461","1,483",19,294,한국,"한국,프랑스",,영화배급협동조합 씨네소파,12세이상관람가,다큐멘터리,윤재호,
77,해피 투게더,2018.11.15,"204,452,450",0.0%,"204,452,450","27,046","27,046",240,"2,322",한국,한국,(주)골든스토리픽처스,플레이리스트(주),12세이상관람가,"드라마,코미디",김정환,"박성웅,송새벽,최로운,한상혁,권해효,김건,김누리,김상균,김정수,김정현,김정환,김현정,박지수,이승훈,이안나,이재용,이주원,장정호,정성일,한대훈,한성훈"
51,번 더 스테이지: 더 무비,2018.11.15,"2,671,391,900",0.3%,"2,671,391,900","315,010","315,010",243,"4,714",한국,한국,"빅히트 엔터테인먼트,(주)캠프엔터테인먼트",월트디즈니컴퍼니코리아 유한책임회사,전체관람가,기타,박준수,"김남준,김석진,민윤기,정호석,박지민,김태형,전정국,방시혁,윤석준"
102,뷰티풀 데이즈,2018.11.21,"54,550,550",0.0%,"54,550,550","7,294","7,294",142,"1,385",한국,"한국,프랑스",(주)페퍼민트앤컴퍼니,"(주)콘텐츠판다,(주)스마일이엔티",12세이상관람가,드라마,윤재호,"이나영,장동윤,오광록,서현우,고영상,김아라,김현주,이강우,이기훈,이정은,전성모,정준화,김현우,최지안,이유준"
135,하나식당,2018.11.22,"21,398,450",0.0%,"21,398,450","2,505","2,505",40,282,한국,한국,에이케이엔터테인먼트(주),(주)영화사오원,12세이상관람가,드라마,최낙희,"최정원,나혜미,오승현,유현"
79,영주,2018.11.22,"191,696,250",0.0%,"191,696,250","24,676","24,676",106,"2,707",한국,한국,,CGV아트하우스,12세이상관람가,드라마,차성덕,"김향기,김호정,유재명,탕준상,강병걸,강병걸,김기용,김기용,김서영,차진영"
22,성난황소,2018.11.22,"13,236,490,737",1.5%,"13,236,490,737","1,593,386","1,593,386","1,010","48,932",한국,한국,"주식회사 플러스미디어엔터테인먼트,(주)비에이엔터테인먼트",(주)쇼박스,15세이상관람가,"범죄,액션",김민호,"마동석,송지효,김성오,김민재,박지환,이동진,이세영,박혜림,김재철,이연주,신수경,이창훈,김흥태,노성후,장혁진,박지훈,박진성,김산,김민재,김수진,김용빈,김수진,이성우"
139,리스펙트,2018.11.28,"18,974,250",0.0%,"18,974,250","2,279","2,279",41,428,한국,한국,라이브(주),커넥트픽쳐스(주),15세이상관람가,다큐멘터리,심재희,"더 콰이엇,도끼,딥플로우,MC 메타,빈지노,산이,스윙스,제리케이,제이제이케이,타이거 JK,팔로알토,허클베리피,김봉현,김봉현,산이"
9,국가부도의 날,2018.11.28,"30,845,862,137",3.4%,"30,845,862,137","3,747,952","3,747,952","1,180","100,804",한국,한국,영화사 집,씨제이이앤엠(주),12세이상관람가,드라마,최국희,"김혜수,유아인,허준호,조우진,뱅상 카셀,이원희,이은주,손민석,손영진,이하윤,김진구,박경관,박재민,박재영,박정민,권훈,김기현,염혜란,최준영,조한철,한창현,엄효섭,장성범,동하,박진주,이양희"
322,천당의 밤과 안개,2018.11.29,"3,350,200",0.0%,"3,350,200",295,295,5,53,한국,한국,영화사 키노(주),주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,정성일,왕빙
161,소녀의 세계,2018.11.29,"10,440,000",0.0%,"12,451,200","1,458","1,808",14,208,한국,한국,"(주)빅오픽쳐스,(주)날개엔터테인먼트",(주)드림팩트엔터테인먼트,12세이상관람가,멜로/로맨스,안정민,"노정의,조수향,권나라,조수하,김수현,김용연,김현주,박솔,박수연,이경훈"
127,샘,2018.11.29,"24,832,750",0.0%,"25,197,750","3,109","3,184",68,630,한국,한국,(주)모토,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디,드라마",황규일,"최준영,류아벨,조재영,김경일,김선희,박만수,박현지,정승민,정유진,조혜영,최주영,최지영,황규일"
55,런닝맨 : 풀룰루의 역습,2018.12.5,"1,420,218,750",0.2%,"1,420,218,750","186,912","186,912",511,"5,521",한국,한국,(주)로커스,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,윤준상,"김서영,권창욱,엄상현,김연우,강시현,전태열"
23,도어락,2018.12.5,"12,792,097,886",1.4%,"12,792,097,886","1,559,616","1,559,616",954,"53,732",한국,한국,(주)영화사피어나,메가박스중앙(주)플러스엠,15세이상관람가,"스릴러,드라마",이권,"공효진,김예원,김성오,조복래,이가섭,이천희,김동규,김보경,김유정,김지한,김지현,백민준,이상희,이승창,장효석,한지은,배유리,배명진"
415,아메리카 타운,2018.12.6,"1,197,000",0.0%,"1,197,000",203,203,7,65,한국,한국,(주)동녘필름,전국예술영화관협회,15세이상관람가,드라마,전수일,"김단율,임채영,서갑숙,지대한,김현숙,최광덕,김나연,김나현,김미애,김민경,김영철,김영철,김하영,김현수,김형석,김혜연,김효주,류지승,박건우,박소영,박수현,백결,백승균,서윤교,손용훈,손용훈,송성모,송현종,신창우,오대섭,이솔,이가령,이루리,이원욱,이진호,최낙진,최연주"
189,다영씨,2018.12.6,"7,008,600",0.0%,"7,008,600","1,007","1,007",19,238,한국,한국,고브로 필름,㈜인디스토리,12세이상관람가,"드라마,코미디",고봉수,"신민재,이호정,강하람,김용진,김정기,김충길,박원진,백승환,유현정,윤지혜,이호정,조준희,조준희,고성완"
125,리벤져,2018.12.6,"23,924,100",0.0%,"23,924,100","3,232","3,232",57,369,한국,한국,(주)그린피쉬,(주)리틀빅픽쳐스,15세이상관람가,액션,이승원,"브루스 칸,박희순,윤진서,김인권,박철민,김나연,김대현,김덕형,김원중,김원진,김재현,안갑용,양종곤,이도군,황인범,전수진,김대영"
68,번개맨의 비밀,2018.12.6,"394,126,050",0.0%,"394,126,050","50,863","50,863",309,"2,270",한국,한국,"힘컨텐츠(주),한국교육방송공사 EBS",(주)디스테이션,전체관람가,"가족,뮤지컬",강유선,"서홍석,유수호,최오식,이상철,김수미,김성웅,이상철,이수현"
84,트와이스랜드,2018.12.7,"153,765,000",0.0%,"153,765,000","18,252","18,252",53,572,한국,한국,(주)제이와이피엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),전체관람가,다큐멘터리,,"나연,정연,모모,사나,지효,미나,다현,채영,쯔위"
147,"안녕, 나의 소녀 시절이여",2018.12.12,"16,560,500",0.0%,"16,560,500","2,055","2,055",11,181,한국,한국,KBS,(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,김한석,쏘남 왕모 스칼닷
113,어른이 되면,2018.12.13,"31,009,900",0.0%,"31,009,900","4,216","4,216",25,312,한국,한국,,(주)시네마달,전체관람가,다큐멘터리,장혜영,"장혜정,장혜영,김정우,김진수,유인서,이은경,장혜정"
28,스윙키즈,2018.12.19,"10,308,565,602",1.1%,"10,308,565,602","1,258,811","1,258,811",984,"32,237",한국,한국,(주)안나푸르나필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,강형철,"도경수,박혜수,자레드 그라임스,오정세,김민호,강성호,고창희,김건우,김동현,김민재,김수민,김시원,김유리,김은주,김종원,김지수,김지현,김지혜,김태윤,김태형,김하늘,나경진,박상필,박준수,신지훈,안희진,이동현,이상훈,이승철,이승훈,이승훈,이재석,이정현,이태영,장지훈,전민정,전재형,최민우,송재룡,주해은,박진주,박형수"
20,마약왕,2018.12.19,"15,784,724,552",1.7%,"15,784,724,552","1,813,594","1,813,594","1,297","41,658",한국,한국,(주)하이브미디어코프,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"송강호,조정석,배두나,김소진,김대명,이희준,조우진,이성민,김홍파,김근영,강민석,강민수,김남우,김동환,김명희,김시원,김연주,김우진,김윤수,김정호,김주연,김주영,김주영,김준한,김준형,김지은,김형태,김혜진,김혜진,류대식,문상호,박미희,박선영,송원종,유승희,윤세현,이병희,이선민,이수정,이수현,이승진,이승찬,이시현,이영태,이영호,이은주,이재우,이재우,이주원,이지혜,이창훈,이현정,이호철,정재원,최준혁,한동희,한송희,한지혜,이봉련,한창현,박경혜,안다정"
203,버블 패밀리,2018.12.20,"5,396,700",0.0%,"5,917,200",848,958,13,131,한국,한국,쌍마픽처스,무브먼트,전체관람가,"다큐멘터리,가족",마민지,"노해숙,마풍락,마민지"
48,점박이 한반도의 공룡2 : 새로운 낙원,2018.12.25,"2,941,541,400",0.3%,"2,941,541,400","375,312","375,312",672,"6,495",한국,한국,(주)드림써치C&C,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,한상호,"박희순,라미란,김성균,김경진,김재훈,김흥래,윤정화,이민규,이준호,이호준,최윤정,김응수"
30,PMC: 더 벙커,2018.12.26,"9,704,247,367",1.1%,"9,704,247,367","1,179,031","1,179,031","1,081","26,690",한국,한국,(주)퍼펙트스톰필름,씨제이이앤엠(주),15세이상관람가,액션,김병우,"하정우,이선균,제니퍼 엘,이상원,민무제,강신철"
46,언니,2019.1.1,"1,746,373,250",0.2%,"1,757,528,250","197,134","198,377",530,"11,315",한국,한국,"필름에이픽쳐스,(유)조이앤시네마","(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",청소년관람불가,액션,임경택,"이시영,박세완,이준혁,최진호"
8,말모이,2019.1.9,"23,682,638,520",3.0%,"23,987,145,520","2,812,444","2,866,020","1,203","87,588",한국,한국,더램프(주),롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,엄유나,"유해진,윤계상,김홍파,우현,김태훈,김선영,민진웅,이성욱,조현철,오희준,정기섭,허성태,김동영,예수정"
13,내안의 그놈,2019.1.9,"16,295,044,567",2.1%,"16,413,580,567","1,901,861","1,917,032","1,041","61,677",한국,한국,"(주)에코필름,(주)전망좋은 영화사","(주)메리크리스마스,TCO(주)더콘텐츠온",15세이상관람가,"판타지,코미디",강효진,"오윤수,박성웅,진영,라미란,이수민,이준혁,김광규,민지아,윤경호,김현목,권혁범,이호수,김상겸,조성희,박경혜,장진희"
34,극장판 공룡메카드: 타이니소어의 섬,2019.1.10,"3,140,214,420",0.4%,"3,141,492,420","410,131","410,273",763,"15,120",한국,한국,(주)초이락컨텐츠팩토리,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"최신규,유재운","김서영,엄상현,안현서,김장,홍범기,양정화,여민정,이장원,한신,서유리,정선혜,소정환,김은아,민승우,심규혁,정혜원,홍진욱"
47,언더독,2019.1.16,"1,486,672,830",0.2%,"1,489,802,830","193,642","194,024",612,"10,749",한국,한국,(주)오돌또기,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"오성윤,이춘백","도경수,박소담,박철민,강석,이준혁,연지원,전숙경,박중금"
57,그대 이름은 장미,2019.1.16,"735,782,970",0.1%,"748,806,970","88,054","89,238",540,"7,704",한국,한국,(주)엠씨엠씨,(주)리틀빅픽쳐스,12세이상관람가,코미디,조석현,"유호정,박성웅,오정세,채수빈,하연수,이원근,최우식,이지민"
117,메이트,2019.1.17,"18,270,150",0.0%,"18,316,150","2,204","2,214",22,321,한국,한국,한국영화아카데미,(주)콘텐츠 난다긴다,15세이상관람가,멜로/로맨스,정대건,"심희섭,정혜성,길해연,전신환,윤소미,송유현"
161,창간호,2019.1.17,"7,174,650",0.0%,"7,174,650",857,857,7,102,한국,한국,"(주)백그림,(주)실버라이닝 스튜디오",(주)트리플픽쳐스,15세이상관람가,"드라마,코미디,멜로/로맨스,뮤지컬","백승환,하수민,정인희,지일주","정형석,문종원,조달환,이지현,조민재,김재화,서동갑,이영진,백수장,지일주,강찬희,백승환,이병수,부진서,백주환"
1,극한직업,2019.1.23,"139,648,179,516",17.6%,"139,648,179,516","16,264,984","16,264,984","2,003","292,577",한국,한국,"(주)어바웃필름,영화사 해그림 주식회사,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,코미디,이병헌,"류승룡,이하늬,진선규,이동휘,공명,양현민,장진희,허준석,한준우,김명준,나철,정재광"
121,얼굴들,2019.1.24,"15,132,000",0.0%,"16,788,000","2,053","2,297",19,382,한국,한국,(주)시네마달,(주)시네마달,12세이상관람가,드라마,이강현,"박종환,김새벽,윤종석,백수장"
35,러브 유어셀프 인 서울,2019.1.26,"3,209,682,900",0.4%,"3,209,682,900","342,366","342,366",224,"4,535",한국,한국,"빅히트 엔터테인먼트,씨제이 씨지브이(CJ CGV)(주)",씨제이 씨지브이(CJ CGV)(주),전체관람가,공연,,"김남준,김석진,민윤기,정호석,박지민,김태형,전정국"
14,뺑반,2019.1.30,"15,222,811,848",1.9%,"15,222,811,848","1,826,714","1,826,714","1,285","47,213",한국,한국,"호두앤유픽쳐스(주),(주)쇼박스",(주)쇼박스,15세이상관람가,"범죄,액션",한준희,"공효진,류준열,조정석,염정아,전혜진,손석구,김기범,이학주,정수지,배유람,이성욱,류경수,김고은,차래형,박형수,박예영,나철,이해운"
130,이월,2019.1.30,"11,538,180",0.0%,"12,927,180","1,560","1,779",19,342,한국,한국,(주)무비락,무브먼트,15세이상관람가,드라마,김중현,"조민경,이주원,김성령,박시완,박영빈"
31,극장판 헬로카봇: 옴파로스 섬의 비밀,2019.1.31,"4,485,953,140",0.6%,"4,485,953,140","575,362","575,362",752,"15,827",한국,한국,(주)초이락컨텐츠팩토리,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"최신규,김진철","이지현,김용준,양정화,사문영,홍범기,이현,시영준,엄상현,임정길,서윤선"
85,시인 할매,2019.2.5,"73,951,900",0.0%,"74,651,900","9,390","9,530",102,981,한국,한국,제이리미디어,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",전체관람가,다큐멘터리,이종은,"김막동,김점순,박점례,안기임,윤금순,양양금,최영자,김선자"
9,증인,2019.2.13,"20,477,862,331",2.6%,"20,477,862,331","2,534,175","2,534,175","1,047","89,557",한국,한국,"(주)무비락,(주)도서관옆스튜디오",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,이한,"정우성,김향기,이규형,염혜란,장영남,정원중,김종수,박근형,송윤아,이준혁,이레,김승욱,오재세,이채은,이서준"
40,기묘한 가족,2019.2.13,"2,121,514,275",0.3%,"2,121,514,275","263,598","263,598",625,"15,314",한국,한국,씨네주 유한회사,메가박스중앙(주)플러스엠,12세이상관람가,"코미디,가족",이민재,"정재영,김남길,엄지원,이수경,정가람,박인환,장세아,김지안,장지건,오안진,이성우"
10,사바하,2019.2.20,"20,007,508,194",2.5%,"20,007,508,194","2,398,519","2,398,519","1,174","78,094",한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"미스터리,스릴러",장재현,"이정재,박정민,이재인,유지태,정진영,진선규,이다윗,배해선,차래형,황정민"
207,로드킬,2019.2.21,"4,239,100",0.0%,"4,239,100",542,542,17,51,한국,한국,㈜리필름,(주)갤럭시컴퍼니,청소년관람불가,"공포(호러),스릴러",이수성,"이철민,오광록"
22,항거:유관순 이야기,2019.2.27,"9,291,145,101",1.2%,"9,291,145,101","1,157,887","1,157,887","1,094","46,156",한국,한국,(주)디씨지플러스,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,조민호,"고아성,김새벽,김예은,정하담,류경수,최무성"
50,자전차왕 엄복동,2019.2.27,"1,304,861,670",0.2%,"1,304,861,670","172,212","172,212",624,"11,245",한국,한국,(주)셀트리온엔터테인먼트,(주)셀트리온엔터테인먼트,12세이상관람가,드라마,김유성,"정지훈,강소라,이범수,민효린,김희원,고창석,이시언,오민애,박진주,이정현"
60,"어쩌다, 결혼",2019.2.27,"587,284,249",0.1%,"587,284,249","76,846","76,846",529,"6,850",한국,한국,(주)비에이엔터테인먼트,CGV아트하우스,12세이상관람가,"멜로/로맨스,코미디","박호찬,박수진","김동욱,고성희,황보라,김의성,임예진,염정아,한수현,이채은,김선영,차래형,김명준,손지현,이준혁,민무제,강신철"
66,칠곡 가시나들,2019.2.27,"341,822,400",0.0%,"342,372,400","42,274","42,367",138,"3,314",한국,한국,주식회사 단유필름,"(주)인디플러그,(주)더 피플",전체관람가,다큐멘터리,김재환,"박금분,곽두조,강금연,안윤선,박월선,김두선,이원순,박복형,주석희"
139,포항,2019.2.27,"8,019,400",0.0%,"8,019,400","1,161","1,161",8,107,한국,한국,,CL2D Film,12세이상관람가,드라마,모현신,"고관재,홍서백,최현아"
127,국경의 왕,2019.2.28,"12,042,500",0.0%,"14,272,900","1,698","2,057",7,204,한국,한국,,"무브먼트,독립영화전용관 인디스페이스",15세이상관람가,드라마,임정환,"김새벽,조현철,정혁기,박진수,이유진,임철,박상용,임정환"
129,내가 사는 세상,2019.3.7,"10,614,550",0.0%,"11,170,550","1,569","1,651",19,380,한국,한국,,㈜인디스토리,12세이상관람가,드라마,최창환,"곽민규,김시은,박지홍,유지영,김용삼,임호준"
62,1919 유관순,2019.3.14,"506,367,410",0.1%,"506,367,410","61,938","61,938",269,"3,247",한국,한국,유관순문화산업전문유한회사,"주식회사 마운틴픽쳐스,케이티하이텔(주)",12세이상관람가,다큐멘터리,신상민,"이새봄,양윤희,김나니,박자희,장세아,하희라,김홍표"
107,질투의 역사,2019.3.14,"30,276,830",0.0%,"30,276,830","3,372","3,372",83,632,한국,한국,(주)유앤정필름,"와이드 릴리즈(주),(주)스톰픽쳐스코리아",15세이상관람가,"멜로/로맨스,드라마",정인봉,"남규리,오지호,장소연,김승현,조한선"
136,히치하이크,2019.3.14,"8,757,350",0.0%,"10,026,550","1,239","1,428",24,317,한국,한국,영화사 브리드,무브먼트,12세이상관람가,가족,정희재,"노정의,박희순,김고은,김학선,이봉련,임성미,주해은,이승연"
6,돈,2019.3.20,"28,869,614,062",3.6%,"28,869,614,062","3,389,035","3,389,035","1,431","120,808",한국,한국,"(주)사나이픽처스,(주)영화사 월광",(주)쇼박스,15세이상관람가,범죄,박누리,"류준열,유지태,조우진,원진아,박명신,이화룡,오희준,정기섭,차래형"
41,악질경찰,2019.3.20,"2,256,615,278",0.3%,"2,256,615,278","262,233","262,233",833,"22,785",한국,한국,"청년필름(주),다이스필름(주)",워너브러더스 코리아(주),청소년관람불가,"범죄,드라마",이정범,"이선균,전소니,박해준,송영창,박병은,김민재,남문철,정가람,이유영,권오상,오희준,윤지온,임철수"
48,우상,2019.3.20,"1,581,839,728",0.2%,"1,581,839,728","183,784","183,784",900,"18,545",한국,한국,"리 공동체 영화사,(주)바른손",CGV아트하우스,15세이상관람가,스릴러,이수진,"한석규,설경구,천우희,김재화,현봉식,안다정,문순주"
67,썬키스 패밀리,2019.3.27,"245,549,900",0.0%,"245,549,900","31,742","31,742",417,"4,922",한국,한국,(주)영화사두둥,메가박스중앙(주)플러스엠,15세이상관람가,"가족,멜로/로맨스,코미디",김지혜,"박희순,진경,황우슬혜,장성범,윤보라,이고은,정상훈,강민"
92,강변호텔,2019.3.27,"54,146,036",0.0%,"54,146,036","6,912","6,912",49,"1,105",한국,한국,(주)영화제작전원사,"(주)콘텐츠판다,(주)영화제작전원사 ,무브먼트",15세이상관람가,드라마,홍상수,"기주봉,김민희,송선미,권해효,유준상,신석호"
122,선희와 슬기,2019.3.27,"15,958,780",0.0%,"15,958,780","2,024","2,024",39,506,한국,한국,K'arts,(주)리틀빅픽쳐스,12세이상관람가,드라마,박영주,"정다은,박수연,정유연,전국향"
322,방문객,2019.3.27,"698,000",0.0%,"698,000",218,218,1,62,한국,한국,더 필름클래식 프로덕션,더 필름클래식 프로덕션,15세이상관람가,"미스터리,판타지,드라마",박영철,"정호,송경의,박기륭"
20,생일,2019.4.3,"9,884,485,840",1.2%,"9,884,485,840","1,197,424","1,197,424",878,"71,793",한국,한국,"나우필름(주),(주)영화사레드피터,파인하우스필름(주)",(주)넥스트엔터테인먼트월드(NEW),전체관람가,드라마,이종언,"설경구,전도연,김보민,윤찬영,박종환,성유빈,탕준상,신문성,이봉련,김수진,안다정"
59,로망,2019.4.3,"589,714,900",0.1%,"589,714,900","79,789","79,789",405,"6,618",한국,한국,"(주)제이지픽쳐스,(주)메이스엔터테인먼트",(주)메리크리스마스,전체관람가,멜로/로맨스,이창근,"이순재,정영숙,조한철,배해선,이예원,진선규,박보경,이규형,임철수"
78,아픈 만큼 사랑한다,2019.4.3,"112,581,600",0.0%,"112,581,600","16,154","16,154",121,"1,517",한국,한국,"KBS 미디어,(주)드림팩트엔터테인먼트",(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,임준현,"박누가,추상미"
104,막다른 골목의 추억,2019.4.4,"28,341,740",0.0%,"28,341,740","3,518","3,518",17,364,한국,"한국,일본",(주)영화사조아,(주)트리플픽쳐스,12세이상관람가,멜로/로맨스,최현영,"최수영,타나카 슌스케,안보현,동현배,배누리,이정민,히라타 카오루"
112,한강에게,2019.4.4,"18,376,160",0.0%,"19,641,960","2,572","2,770",31,441,한국,한국,,㈜인디스토리,12세이상관람가,"드라마,멜로/로맨스",박근영,"강진아,강길우,한기윤,전고운,이요섭,한준우"
116,오늘도 평화로운,2019.4.4,"18,139,060",0.0%,"18,139,060","2,205","2,205",29,364,한국,한국,꾸러기스튜디오,(주)영화사 그램,15세이상관람가,"액션,코미디",백승기,"손이용,민지혁,박지나,감승민,서현민,이해인,이지혜,조근직"
158,예수보다 낯선,2019.4.4,"6,150,080",0.0%,"6,150,080",873,873,17,245,한국,한국,우사유필름,(주)미로스페이스,15세이상관람가,코미디,여균동,"조복래,여균동"
167,파도치는 땅,2019.4.4,"6,311,300",0.0%,"6,751,300",824,890,21,213,한국,한국,(재)전주국제영화제조직위원회,아이 엠,12세이상관람가,드라마,임태규,"박정학,이태경,맹세창,양조아,고관재,안민영,정희태,전영운,임채리,임예리,강영구,박성일"
37,미성년,2019.4.11,"2,493,769,950",0.3%,"2,493,769,950","293,258","293,258",673,"27,310",한국,한국,"(주)영화사레드피터,(주)화이브라더스코리아",(주)쇼박스,15세이상관람가,드라마,김윤석,"염정아,김소진,김혜준,박세진,김윤석,김희원,이희준,염혜란,이정은,미람,김혜윤,정이랑"
220,타인은 지옥이다,2019.4.11,"1,249,800",0.0%,"1,249,800",453,453,5,182,한국,한국,선셋 시네마,윤스,15세이상관람가,"멜로/로맨스,드라마",이영용,"최보윤,김동우,양희우"
63,왓칭,2019.4.17,"463,512,262",0.1%,"463,512,262","55,366","55,366",488,"8,514",한국,한국,(주)스토리공감,(주)리틀빅픽쳐스,15세이상관람가,"공포(호러),스릴러",김성기,"강예원,이학주,주석태,임지현,조달환"
70,"다시, 봄",2019.4.17,"233,916,700",0.0%,"233,916,700","29,048","29,048",360,"4,844",한국,한국,(주)26컴퍼니,(주)스마일이엔티,12세이상관람가,"드라마,판타지",정용주,"이청아,홍종현,박경혜,박지빈,오현중,김영재"
56,크게 될 놈,2019.4.18,"781,972,420",0.1%,"781,972,420","102,374","102,374",447,"7,901",한국,한국,밀짚모자영화사(주),(주)영화사오원,15세이상관람가,드라마,강지은,"김해숙,손호준,남보라,박원상"
72,노무현과 바보들,2019.4.18,"178,137,640",0.0%,"178,137,640","23,371","23,371",366,"4,116",한국,한국,(주)바보들,"오키넷,(주)라이크 콘텐츠",12세이상관람가,다큐멘터리,김재희,노무현
86,뷰티플 마인드,2019.4.18,"67,428,500",0.0%,"68,316,600","8,910","9,042",190,"1,907",한국,한국,(주)엠엔에프씨,롯데컬처웍스(주)롯데엔터테인먼트,전체관람가,다큐멘터리,"류장하,손미","심환,허지연,김건호,김민주,김수진"
28,뽀로로 극장판 보물섬 대모험,2019.4.25,"5,886,268,900",0.7%,"5,886,268,900","766,758","766,758",797,"20,073",한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,가족","김현호,윤창섭","이선,이미자,김현지,홍소영,정미숙,김서영,김환진,남도형,정승욱,이장원,황창영"
18,나의 특별한 형제,2019.5.1,"12,073,245,074",1.5%,"12,073,245,074","1,476,829","1,476,829",936,"49,915",한국,한국,"(주)명필름,(주)조이래빗",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,코미디",육상효,"신하균,이광수,이솜,박철민,권해효,길해연,양소민,배명진"
118,굿바이 마이 러브NK: 붉은 청춘,2019.5.2,"15,834,280",0.0%,"16,836,280","2,175","2,320",19,267,한국,한국,822 필름,(주)시네마달,12세이상관람가,다큐멘터리,김소영,
16,걸캅스,2019.5.9,"13,811,602,134",1.7%,"13,811,602,134","1,629,378","1,629,378",973,"63,160",한국,한국,필름모멘텀,씨제이이앤엠(주),15세이상관람가,"코미디,액션",정다원,"라미란,이성경,윤상현,최수영,염혜란,위하준,주우재,강홍석,김도완,이정민,신현숙,이레,조혜주,배유람,임현성,안재홍,한수현"
7,악인전,2019.5.15,"29,133,760,150",3.7%,"29,133,760,150","3,364,712","3,364,712","1,307","97,351",한국,한국,(주)비에이엔터테인먼트,"(주)에이스메이커무비웍스,(주)키위미디어그룹",청소년관람불가,"범죄,액션",이원태,"마동석,김무열,김성규,문동혁,오희준,민무제,문순주"
